genre_ids,id,language,title,overview,popularity,release_date,vote_average,vote_count,release_month,release_year,genre
"[14, 18, 10749]",8966,en,Twilight,"When Bella Swan moves to a small town in the Pacific Northwest, she falls in love with Edward Cullen, a mysterious classmate who reveals himself to be a 108-year-old vampire. Despite Edward's repeated cautions, Bella can't stay away from him, a fatal move that endangers her own life.",19.7999,2008-11-20,6.3,13719,November,2008,Fantasy
"[14, 18, 10749]",8966,en,Twilight,"When Bella Swan moves to a small town in the Pacific Northwest, she falls in love with Edward Cullen, a mysterious classmate who reveals himself to be a 108-year-old vampire. Despite Edward's repeated cautions, Bella can't stay away from him, a fatal move that endangers her own life.",19.7999,2008-11-20,6.3,13719,November,2008,Drama
"[14, 18, 10749]",8966,en,Twilight,"When Bella Swan moves to a small town in the Pacific Northwest, she falls in love with Edward Cullen, a mysterious classmate who reveals himself to be a 108-year-old vampire. Despite Edward's repeated cautions, Bella can't stay away from him, a fatal move that endangers her own life.",19.7999,2008-11-20,6.3,13719,November,2008,Romance
[18],275010,da,Christa,A gorgeous Danish international stewardess flirts brashly with her male passengers then beds them one after another in her Copenhagen home.,19.4003,1971-08-20,5.2,5,August,1971,Drama
"[16, 35, 10751]",585,en,"Monsters, Inc.","Lovable Sulley and his wisecracking sidekick Mike Wazowski are the top scare team at Monsters, Inc., the scream-processing factory in Monstropolis. When a little girl named Boo wanders into their world, it's the monsters who are scared silly, and it's up to Sulley and Mike to keep her out of sight and get her back home.",19.2022,2001-11-01,7.842,18740,November,2001,Animation
"[16, 35, 10751]",585,en,"Monsters, Inc.","Lovable Sulley and his wisecracking sidekick Mike Wazowski are the top scare team at Monsters, Inc., the scream-processing factory in Monstropolis. When a little girl named Boo wanders into their world, it's the monsters who are scared silly, and it's up to Sulley and Mike to keep her out of sight and get her back home.",19.2022,2001-11-01,7.842,18740,November,2001,Comedy
"[16, 35, 10751]",585,en,"Monsters, Inc.","Lovable Sulley and his wisecracking sidekick Mike Wazowski are the top scare team at Monsters, Inc., the scream-processing factory in Monstropolis. When a little girl named Boo wanders into their world, it's the monsters who are scared silly, and it's up to Sulley and Mike to keep her out of sight and get her back home.",19.2022,2001-11-01,7.842,18740,November,2001,Family
"[16, 35, 10751, 14]",2062,en,Ratatouille,"Remy, a resident of Paris, appreciates good food and has quite a sophisticated palate. He would love to become a chef so he can create and enjoy culinary masterpieces to his heart's delight. The only problem is, Remy is a rat. When he winds up in the sewer beneath one of Paris' finest restaurants, the rodent gourmet finds himself ideally placed to realize his dream.",19.1662,2007-06-28,7.826,17380,June,2007,Animation
"[16, 35, 10751, 14]",2062,en,Ratatouille,"Remy, a resident of Paris, appreciates good food and has quite a sophisticated palate. He would love to become a chef so he can create and enjoy culinary masterpieces to his heart's delight. The only problem is, Remy is a rat. When he winds up in the sewer beneath one of Paris' finest restaurants, the rodent gourmet finds himself ideally placed to realize his dream.",19.1662,2007-06-28,7.826,17380,June,2007,Comedy
"[16, 35, 10751, 14]",2062,en,Ratatouille,"Remy, a resident of Paris, appreciates good food and has quite a sophisticated palate. He would love to become a chef so he can create and enjoy culinary masterpieces to his heart's delight. The only problem is, Remy is a rat. When he winds up in the sewer beneath one of Paris' finest restaurants, the rodent gourmet finds himself ideally placed to realize his dream.",19.1662,2007-06-28,7.826,17380,June,2007,Family
"[16, 35, 10751, 14]",2062,en,Ratatouille,"Remy, a resident of Paris, appreciates good food and has quite a sophisticated palate. He would love to become a chef so he can create and enjoy culinary masterpieces to his heart's delight. The only problem is, Remy is a rat. When he winds up in the sewer beneath one of Paris' finest restaurants, the rodent gourmet finds himself ideally placed to realize his dream.",19.1662,2007-06-28,7.826,17380,June,2007,Fantasy
"[10751, 16, 18]",8587,en,The Lion King,"Young lion prince Simba, eager to one day become king of the Pride Lands, grows up under the watchful eye of his father Mufasa; all the while his villainous uncle Scar conspires to take the throne for himself. Amid betrayal and tragedy, Simba must confront his past and find his rightful place in the Circle of Life.",20.5966,1994-06-15,8.255,18634,June,1994,Family
"[10751, 16, 18]",8587,en,The Lion King,"Young lion prince Simba, eager to one day become king of the Pride Lands, grows up under the watchful eye of his father Mufasa; all the while his villainous uncle Scar conspires to take the throne for himself. Amid betrayal and tragedy, Simba must confront his past and find his rightful place in the Circle of Life.",20.5966,1994-06-15,8.255,18634,June,1994,Animation
"[10751, 16, 18]",8587,en,The Lion King,"Young lion prince Simba, eager to one day become king of the Pride Lands, grows up under the watchful eye of his father Mufasa; all the while his villainous uncle Scar conspires to take the throne for himself. Amid betrayal and tragedy, Simba must confront his past and find his rightful place in the Circle of Life.",20.5966,1994-06-15,8.255,18634,June,1994,Drama
"[35, 18]",892494,fr,En roue libre,"One morning, Louise, 45, is suddenly unable to step out of her car. Sweats, anxieties, palpitations... she is having an inexplicable panic attack. She is tetanized and simply cannot set foot outside.",22.1519,2022-06-29,6.7,96,June,2022,Comedy
"[35, 18]",892494,fr,En roue libre,"One morning, Louise, 45, is suddenly unable to step out of her car. Sweats, anxieties, palpitations... she is having an inexplicable panic attack. She is tetanized and simply cannot set foot outside.",22.1519,2022-06-29,6.7,96,June,2022,Drama
